,ExpressId,GlobalId,Class,PredefinedType,Name,Level,x_coordinate,y_coordinate,z_coordinate,Type,Material,SPOT_IFC.Inhoud,Qto_SpaceBaseQuantities.GrossVolume,Pset_BuildingSystemCommon.Reference,Pset_AirSideSystemInformation.id,Pset_SpaceCommon.id,Pset_BuildingCommon.NumberOfStoreys,Pset_SpaceCommon.IsExternal,Qto_SpaceBaseQuantities.Height,Pset_BuildingElementProxyCommon.Reference,Pset_SpaceHeaterTypeCommon.Reference,Pset_BuildingStoreyCommon.Reference,Pset_SiteCommon.id,Pset_BuildingStoreyCommon.id,Qto_SpaceBaseQuantities.NetVolume,Pset_SpaceHeaterTypeCommon.id,Pset_AirSideSystemInformation.Name,Pset_BuildingStoreyCommon.AboveGround,Pset_BuildingCommon.id,Pset_BuildingSystemCommon.id,Pset_SpaceCommon.Reference,Pset_BuildingCommon.Reference,SPOT_IFC.Oppervlakte,Pset_BuildingCommon.IsLandmarked,Pset_BuildingElementProxyCommon.id,Qto_SpaceBaseQuantities.id,Pset_BuildingElementProxyCommon.IsExternal,SPOT_IFC.id,Pset_SiteCommon.Reference
2618,540079,3hXTw6M5j6FAIR$D6pj8d7,IfcSpace,SPACE,toilet A1-111,,-5913.808671306053,99292.51637243737,56300.0,toilet A1-111,,,2.7576478573012206,,540228.0,540230.0,,False,2438.4,,toilet 6530,,,,2.7576478573012304,540231.0,toilet,,,,toilet 6530,,1.1309251383289125,,,540241.0,,540233.0,
2619,540253,3hXTw6M5j6FAIR$D6pj8cm,IfcSpace,SPACE,badkamer A1-109,,-5913.808671306053,99292.51637243737,56300.0,badkamer A1-109,,,14.98031040119688,,540509.0,540511.0,,False,2438.4,,badkamer 6532,,,,14.98031040024377,540512.0,badkamer,,,,badkamer 6532,,6.143500000490845,,,540522.0,,540514.0,
2620,540534,3hXTw6M5j6FAIR$D6pj8cp,IfcSpace,SPACE,badkamer A1-108,,-5913.808671306053,99292.51637243737,56300.0,badkamer A1-108,,,14.980310398365694,,540778.0,540780.0,,False,2438.4,,badkamer 6533,,,,14.980310399565255,540781.0,badkamer,,,,badkamer 6533,,6.143499999329762,,,540791.0,,540783.0,
2621,540803,3hXTw6M5j6FAIR$D6pj8cf,IfcSpace,SPACE,badkamer A1-106,,-5913.808671306053,99292.51637243737,56300.0,badkamer A1-106,,,8.306775359767817,,540924.0,540926.0,,False,2438.4,,badkamer 6535,,,,8.30677535976781,540927.0,badkamer,,,,badkamer 6535,,3.40664999990478,,,540937.0,,540929.0,
2622,540949,3hXTw6M5j6FAIR$D6pj8ci,IfcSpace,SPACE,badkamer A1-111,,-5913.808671306053,99292.51637243737,56300.0,badkamer A1-111,,,13.646353199993904,,541180.0,541182.0,,False,2438.4,,badkamer 6536,,,,13.64635319999391,541183.0,badkamer,,,,badkamer 6536,,5.596437499997499,,,541193.0,,541185.0,
2623,541205,3hXTw6M5j6FAIR$D6pj8cb,IfcSpace,SPACE,slaapkamer A1-110,,-5913.808671306053,99292.51637243737,56300.0,slaapkamer A1-110,,,29.167305648107472,,541330.0,541332.0,,False,2438.4,,slaapkamer 6538,,,,29.167305648107476,541333.0,slaapkamer,,,,slaapkamer 6538,,11.961657500044073,,,541343.0,,541335.0,
2624,541355,3hXTw6M5j6FAIR$D6pj8cR,IfcSpace,SPACE,slaapkamer A1-111,,-5913.808671306053,99292.51637243737,56300.0,slaapkamer A1-111,,,27.771681312516932,,541529.0,541531.0,,False,2438.4,,slaapkamer 6540,,,,27.771681311987408,541532.0,slaapkamer,,,,slaapkamer 6540,,11.389305000211996,,,541542.0,,541534.0,
2625,541554,3hXTw6M5j6FAIR$D6pj8cU,IfcSpace,SPACE,slaapkamer A1-111,,-5913.808671306053,99292.51637243737,56300.0,slaapkamer A1-111,,,32.36809579184098,,541844.0,541846.0,,False,2438.4,,slaapkamer 6541,,,,32.36809579184126,541847.0,slaapkamer,,,,slaapkamer 6541,,13.274317499934783,,,541857.0,,541849.0,
2626,541869,3hXTw6M5j6FAIR$D6pj8cH,IfcSpace,SPACE,slaapkamer A1-106,,-5913.808671306053,99292.51637243737,56300.0,slaapkamer A1-106,,,23.069745072371255,,542166.0,542168.0,,False,2438.4,,slaapkamer 6542,,,,23.06974507235518,542169.0,slaapkamer,,,,slaapkamer 6542,,9.461017500152254,,,542179.0,,542171.0,
2627,542191,3hXTw6M5j6FAIR$D6pj8cK,IfcSpace,SPACE,slaapkamer A1-106,,-5913.808671306053,99292.51637243737,56300.0,slaapkamer A1-106,,,29.515259232126862,,542363.0,542365.0,,False,2438.4,,slaapkamer 6543,,,,29.51525923212705,542366.0,slaapkamer,,,,slaapkamer 6543,,12.104355000052026,,,542376.0,,542368.0,
2628,542388,3hXTw6M5j6FAIR$D6pj8cA,IfcSpace,SPACE,slaapkamer A1-107,,-5913.808671306053,99292.51637243737,56300.0,slaapkamer A1-107,,,29.16730564834243,,542513.0,542515.0,,False,2438.4,,slaapkamer 6545,,,,29.1673056483424,542516.0,slaapkamer,,,,slaapkamer 6545,,11.961657500140431,,,542526.0,,542518.0,
2629,542538,3hXTw6M5j6FAIR$D6pj8c0,IfcSpace,SPACE,slaapkamer A1-108,,-5913.808671306053,99292.51637243737,56300.0,slaapkamer A1-108,,,27.765840302317105,,542711.0,542713.0,,False,2438.4,,slaapkamer 6547,,,,27.772150916494727,542714.0,slaapkamer,,,,slaapkamer 6547,,11.386909572800649,,,542724.0,,542716.0,
2630,542736,3hXTw6M5j6FAIR$D6pj8c3,IfcSpace,SPACE,slaapkamer A1-108,,-5913.808671306053,99292.51637243737,56300.0,slaapkamer A1-108,,,32.368095791841846,,542932.0,542934.0,,False,2438.4,,slaapkamer 6548,,,,32.36809579184179,542935.0,slaapkamer,,,,slaapkamer 6548,,13.27431749993514,,,542945.0,,542937.0,
2631,542957,3hXTw6M5j6FAIR$D6pj8c6,IfcSpace,SPACE,slaapkamer A1-109,,-5913.808671306053,99292.51637243737,56300.0,slaapkamer A1-109,,,32.368095791841846,,543153.0,543155.0,,False,2438.4,,slaapkamer 6549,,,,32.368095791841775,543156.0,slaapkamer,,,,slaapkamer 6549,,13.274317499935139,,,543166.0,,543158.0,
2632,543178,3hXTw6M5j6FAIR$D6pj8bv,IfcSpace,SPACE,slaapkamer A1-109,,-5913.808671306053,99292.51637243737,56300.0,slaapkamer A1-109,,,27.77168131252541,,543351.0,543353.0,,False,2438.4,,slaapkamer 6550,,,,27.771681311985876,543354.0,slaapkamer,,,,slaapkamer 6550,,11.389305000215472,,,543364.0,,543356.0,
2633,543376,3hXTw6M5j6FAIR$D6pj8b$,IfcSpace,SPACE,woonkamer A1-109,,-5913.808671306053,99292.51637243737,56300.0,woonkamer A1-109,,,71.45393012724642,,543824.0,543826.0,,False,2438.4,,woonkamer 6551,,,,71.45116507568802,543827.0,woonkamer,,,,woonkamer 6551,,29.303613077118772,,,543837.0,,543829.0,
2634,543849,3hXTw6M5j6FAIR$D6pj8bo,IfcSpace,SPACE,woonkamer A1-110,,-5913.808671306053,99292.51637243737,56300.0,woonkamer A1-110,,,101.20960912038002,,544251.0,544253.0,,False,2438.4,,woonkamer 6552,,,,101.20960912037994,544254.0,woonkamer,,,,woonkamer 6552,,41.50656542010335,,,544264.0,,544256.0,
2635,544276,3hXTw6M5j6FAIR$D6pj8br,IfcSpace,SPACE,woonkamer A1-111,,-5913.808671306053,99292.51637243737,56300.0,woonkamer A1-111,,,71.45389119900588,,544705.0,544707.0,,False,2438.4,,woonkamer 6553,,,,71.45115920061525,544708.0,woonkamer,,,,woonkamer 6553,,29.303597112453197,,,544718.0,,544710.0,
2636,544730,3hXTw6M5j6FAIR$D6pj8be,IfcSpace,SPACE,woonkamer A1-108,,-5913.808671306053,99292.51637243737,56300.0,woonkamer A1-108,,,71.45297484068453,,545128.0,545130.0,,False,2438.4,,woonkamer 6554,,,,71.45297484068443,545131.0,woonkamer,,,,woonkamer 6554,,29.303221309335843,,,545141.0,,545133.0,
2637,545153,3hXTw6M5j6FAIR$D6pj8bh,IfcSpace,SPACE,woonkamer A1-107,,-5913.808671306053,99292.51637243737,56300.0,woonkamer A1-107,,,101.20960809638797,,545531.0,545533.0,,False,2438.4,,woonkamer 6555,,,,101.20960809638916,545534.0,woonkamer,,,,woonkamer 6555,,41.5065650001591,,,545544.0,,545536.0,
2638,545556,3hXTw6M5j6FAIR$D6pj8bk,IfcSpace,SPACE,woonkamer A1-106,,-5913.808671306053,99292.51637243737,56300.0,woonkamer A1-106,,,68.71983324061866,,546009.0,546011.0,,False,2438.4,,woonkamer 6556,,,,68.71983324061915,546012.0,woonkamer,,,,woonkamer 6556,,28.182346309308826,,,546022.0,,546014.0,
2639,546034,3hXTw6M5j6FAIR$D6pj8ba,IfcSpace,SPACE,woonkamer A1-162,,-5913.808671306053,99292.51637243737,83300.0,woonkamer A1-162,,,106.12654628436378,,546594.0,546596.0,,False,2438.4,,woonkamer 6557,,,,106.12654628436376,546597.0,woonkamer,,,,woonkamer 6557,,43.52302587121218,,,546607.0,,546599.0,
2640,546619,3hXTw6M5j6FAIR$D6pj8bd,IfcSpace,SPACE,woonkamer A1-161,,-5913.808671306053,99292.51637243737,83300.0,woonkamer A1-161,,,106.12561771279059,,547202.0,547204.0,,False,2438.4,,woonkamer 6558,,,,106.12561771279047,547205.0,woonkamer,,,,woonkamer 6558,,43.522645059379336,,,547215.0,,547207.0,
2641,547227,3hXTw6M5j6FAIR$D6pj8bQ,IfcSpace,SPACE,woonkamer A1-160,,-5913.808671306053,99292.51637243737,83300.0,woonkamer A1-160,,,106.12561771302333,,547774.0,547776.0,,False,2438.4,,woonkamer 6559,,,,106.12561771302379,547777.0,woonkamer,,,,woonkamer 6559,,43.52264505947479,,,547787.0,,547779.0,
2642,547799,3hXTw6M5j6FAIR$D6pj8bG,IfcSpace,SPACE,slaapkamer A1-162,,-5913.808671306053,99292.51637243737,83300.0,slaapkamer A1-162,,,33.81526180862877,,547941.0,547943.0,,False,2438.4,,slaapkamer 6560,,,,33.8152618086288,547944.0,slaapkamer,,,,slaapkamer 6560,,13.867807500257861,,,547954.0,,547946.0,
2643,547966,3hXTw6M5j6FAIR$D6pj8bJ,IfcSpace,SPACE,slaapkamer A1-162,,-5913.808671306053,99292.51637243737,83300.0,slaapkamer A1-162,,,50.73483172790084,,548210.0,548212.0,,False,2438.4,,slaapkamer 6561,,,,50.734831728109036,548213.0,slaapkamer,,,,slaapkamer 6561,,20.806607499959334,,,548223.0,,548215.0,
2644,548235,3hXTw6M5j6FAIR$D6pj8bM,IfcSpace,SPACE,slaapkamer A1-163,,-5913.808671306053,99292.51637243737,83300.0,slaapkamer A1-163,,,50.734831727751875,,548450.0,548452.0,,False,2438.4,,slaapkamer 6562,,,,50.73483172786314,548453.0,slaapkamer,,,,slaapkamer 6562,,20.80660749989824,,,548463.0,,548455.0,
2645,548475,3hXTw6M5j6FAIR$D6pj8b9,IfcSpace,SPACE,slaapkamer A1-163,,-5913.808671306053,99292.51637243737,83300.0,slaapkamer A1-163,,,33.815261808811215,,548634.0,548636.0,,False,2438.4,,slaapkamer 6563,,,,33.81526180881119,548637.0,slaapkamer,,,,slaapkamer 6563,,13.867807500332683,,,548647.0,,548639.0,
2646,548659,3hXTw6M5j6FAIR$D6pj8bC,IfcSpace,SPACE,slaapkamer A1-162,,-5913.808671306053,99292.51637243737,83300.0,slaapkamer A1-162,,,32.51220523181356,,548842.0,548844.0,,False,2438.4,,slaapkamer 6564,,,,32.51220523175324,548845.0,slaapkamer,,,,slaapkamer 6564,,13.333417499923538,,,548855.0,,548847.0,
2647,548867,3hXTw6M5j6FAIR$D6pj8bF,IfcSpace,SPACE,slaapkamer A1-163,,-5913.808671306053,99292.51637243737,83300.0,slaapkamer A1-163,,,32.51220523258087,,549071.0,549073.0,,False,2438.4,,slaapkamer 6565,,,,32.5122052319764,549074.0,slaapkamer,,,,slaapkamer 6565,,13.333417500238216,,,549084.0,,549076.0,
2648,549096,3hXTw6M5j6FAIR$D6pj8b2,IfcSpace,SPACE,slaapkamer A1-161,,-5913.808671306053,99292.51637243737,83300.0,slaapkamer A1-161,,,32.506364221581705,,549279.0,549281.0,,False,2438.4,,slaapkamer 6566,,,,32.51286364622138,549282.0,slaapkamer,,,,slaapkamer 6566,,13.331022072499056,,,549292.0,,549284.0,
2649,549305,3hXTw6M5j6FAIR$D6pj8b5,IfcSpace,SPACE,slaapkamer A1-160,,-5913.808671306053,99292.51637243737,83300.0,slaapkamer A1-160,,,29.562547581366577,,549503.0,549505.0,,False,2438.4,,slaapkamer 6567,,,,29.545818526801227,549506.0,slaapkamer,,,,slaapkamer 6567,,12.123748187896398,,,549516.0,,549508.0,
2650,549528,3hXTw6M5j6FAIR$D6pj8au,IfcSpace,SPACE,slaapkamer A1-161,,-5913.808671306053,99292.51637243737,83300.0,slaapkamer A1-161,,,33.81526180783876,,549677.0,549679.0,,False,2438.4,,slaapkamer 6568,,,,33.81526180783876,549680.0,slaapkamer,,,,slaapkamer 6568,,13.867807499933873,,,549690.0,,549682.0,
2651,549702,3hXTw6M5j6FAIR$D6pj8a_,IfcSpace,SPACE,slaapkamer A1-160,,-5913.808671306053,99292.51637243737,83300.0,slaapkamer A1-160,,,39.551353967914,,549903.0,549905.0,,False,2438.4,,slaapkamer 6570,,,,39.5513539679139,549906.0,slaapkamer,,,,slaapkamer 6570,,16.22020749996473,,,549916.0,,549908.0,
2652,549928,3hXTw6M5j6FAIR$D6pj8an,IfcSpace,SPACE,slaapkamer A1-160,,-5913.808671306053,99292.51637243737,83300.0,slaapkamer A1-160,,,31.789548783332613,,550080.0,550082.0,,False,2438.4,,slaapkamer 6571,,,,31.789548783332606,550083.0,slaapkamer,,,,slaapkamer 6571,,13.03705248660294,,,550093.0,,550085.0,
2653,550105,3hXTw6M5j6FAIR$D6pj8at,IfcSpace,SPACE,berging A1-162,,-5913.808671306053,99292.51637243737,83300.0,berging A1-162,,,5.899587289828243,,550173.0,550175.0,,False,2438.4,,berging 6572,,,,5.899587289828246,550176.0,berging,,,,berging 6572,,2.419450168072606,,,550186.0,,550178.0,
2654,550198,3hXTw6M5j6FAIR$D6pj8aj,IfcSpace,SPACE,berging A1-163,,-5913.808671306053,99292.51637243737,83300.0,berging A1-163,,,10.563636481416914,,550366.0,550368.0,,False,2438.4,,berging 6574,,,,10.56363648141689,550369.0,berging,,,,berging 6574,,4.332200000581083,,,550379.0,,550371.0,
2655,550391,3hXTw6M5j6FAIR$D6pj8aW,IfcSpace,SPACE,badkamer A1-160,,-5913.808671306053,99292.51637243737,83300.0,badkamer A1-160,,,13.50501743952671,,550761.0,550763.0,,False,2438.4,,badkamer 6575,,,,13.50501743952671,550764.0,badkamer,,,,badkamer 6575,,5.538474999805901,,,550774.0,,550766.0,
2656,550786,3hXTw6M5j6FAIR$D6pj8aZ,IfcSpace,SPACE,berging A1-160,,-5913.808671306053,99292.51637243737,83300.0,berging A1-160,,,7.925348639765341,,550854.0,550856.0,,False,2438.4,,berging 6576,,,,7.925348639765344,550857.0,berging,,,,berging 6576,,3.250224999903765,,,550867.0,,550859.0,
2657,550879,3hXTw6M5j6FAIR$D6pj8aP,IfcSpace,SPACE,berging A1-161,,-5913.808671306053,99292.51637243737,83300.0,berging A1-161,,,9.142841758753274,,551014.0,551016.0,,False,2438.4,,berging 6578,,,,9.142841758753262,551017.0,berging,,,,berging 6578,,3.7495249994887114,,,551027.0,,551019.0,
2658,551039,3hXTw6M5j6FAIR$D6pj8aS,IfcSpace,SPACE,berging A1-162,,-5913.808671306053,99292.51637243737,83300.0,berging A1-162,,,9.142841759892491,,551173.0,551175.0,,False,2438.4,,berging 6579,,,,9.142841759892487,551176.0,berging,,,,berging 6579,,3.7495249999559097,,,551186.0,,551178.0,
2659,551198,3hXTw6M5j6FAIR$D6pj8aI,IfcSpace,SPACE,toilet A1-162,,-5913.808671306053,99292.51637243737,83300.0,toilet A1-162,,,3.1746139199887558,,551326.0,551328.0,,False,2438.4,,toilet 6580,,,,3.1746139199887597,551329.0,toilet,,,,toilet 6580,,1.3019249999953886,,,551339.0,,551331.0,
2660,551351,3hXTw6M5j6FAIR$D6pj8aB,IfcSpace,SPACE,toilet A1-160,,-5913.808671306053,99292.51637243737,83300.0,toilet A1-160,,,3.1746139200010095,,551489.0,551491.0,,False,2438.4,,toilet 6583,,,,3.1746139200010024,551492.0,toilet,,,,toilet 6583,,1.301925000000414,,,551502.0,,551494.0,
2661,551514,3hXTw6M5j6FAIR$D6pj8a1,IfcSpace,SPACE,badkamer A1-162,,-5913.808671306053,99292.51637243737,83300.0,badkamer A1-162,,,17.88615167985671,,551807.0,551809.0,,False,2438.4,,badkamer 6584,,,,17.88615167985668,551810.0,badkamer,,,,badkamer 6584,,7.335199999941235,,,551820.0,,551812.0,
2662,551832,3hXTw6M5j6FAIR$D6pj8a4,IfcSpace,SPACE,badkamer A1-163,,-5913.808671306053,99292.51637243737,83300.0,badkamer A1-163,,,15.992825519477238,,552199.0,552201.0,,False,2438.4,,badkamer 6585,,,,15.992825519477247,552202.0,badkamer,,,,badkamer 6585,,6.558737499785612,,,552212.0,,552204.0,
2663,552224,3hXTw6M5j6FAIR$D6pj8a7,IfcSpace,SPACE,badkamer A1-161,,-5913.808671306053,99292.51637243737,83300.0,badkamer A1-161,,,17.88615167539891,,552495.0,552497.0,,False,2438.4,,badkamer 6586,,,,17.886151679120946,552498.0,badkamer,,,,badkamer 6586,,7.335199998113069,,,552508.0,,552500.0,
2664,552520,3hXTw6M5j6FAIR$D6pj8hw,IfcSpace,SPACE,walk-in closet A1-160,,-5913.808671306053,99292.51637243737,83300.0,walk-in closet A1-160,,,12.635301227333558,,552699.0,552701.0,,False,2438.4,,walk-in closet 6587,,,,12.635301227695782,552702.0,walk-in closet,,,,walk-in closet 6587,,5.181800044018027,,,552712.0,,552704.0,
2665,552724,3hXTw6M5j6FAIR$D6pj8hm,IfcSpace,SPACE,hal A1-162,,-5913.808671306053,99292.51637243737,83300.0,hal A1-162,,,33.698319789284426,,553338.0,553340.0,,False,2438.4,,hal 6588,,,,33.69832227723583,553341.0,hal,,,,hal 6588,,13.819848994949322,,,553351.0,,553343.0,
2666,553363,3hXTw6M5j6FAIR$D6pj8hp,IfcSpace,SPACE,hal A1-163,,-5913.808671306053,99292.51637243737,83300.0,hal A1-163,,,31.878422244568277,,553880.0,553882.0,,False,2438.4,,hal 6589,,,,31.87842229693052,553883.0,hal,,,,hal 6589,,13.073499936256674,,,553893.0,,553885.0,
2667,553905,3hXTw6M5j6FAIR$D6pj8hs,IfcSpace,SPACE,hal A1-161,,-5913.808671306053,99292.51637243737,83300.0,hal A1-161,,,33.69831104330137,,554522.0,554524.0,,False,2438.4,,hal 6590,,,,33.698321181686,554525.0,hal,,,,hal 6590,,13.819845408178056,,,554535.0,,554527.0,
2668,554547,3hXTw6M5j6FAIR$D6pj8hf,IfcSpace,SPACE,hal A1-160,,-5913.808671306053,99292.51637243737,83300.0,hal A1-160,,,34.45042467869214,,555205.0,555207.0,,False,2438.4,,hal 6591,,,,34.462016673273126,555208.0,hal,,,,hal 6591,,14.128290960749727,,,555218.0,,555210.0,
2669,555230,27N0sK4HXDIv0cE6S3m18q,IfcSpace,SPACE,hal A1-170,,-5913.808671306053,99292.51637243737,89450.0,hal A1-170,,,39.34663222388461,,555859.0,555861.0,,False,2438.4,,hal 6598,,,,39.346632379147096,555862.0,hal,,,,hal 6598,,16.136250091816194,,,555872.0,,555864.0,
2670,555884,27N0sK4HXDIv0cE6S3m18w,IfcSpace,SPACE,hal A1-171,,-5913.808671306053,99292.51637243737,89450.0,hal A1-171,,,37.7284490252946,,556424.0,556426.0,,False,2438.4,,hal 6600,,,,37.72844907620914,556427.0,hal,,,,hal 6600,,15.47262509239444,,,556437.0,,556429.0,
2671,556449,27N0sK4HXDIv0cE6S3m18$,IfcSpace,SPACE,hal A1-169,,-5913.808671306053,99292.51637243737,89450.0,hal A1-169,,,39.34663222140275,,557031.0,557033.0,,False,2438.4,,hal 6601,,,,39.34663227566912,557034.0,hal,,,,hal 6601,,16.13625009079837,,,557044.0,,557036.0,
2672,557056,27N0sK4HXDIv0cE6S3m195,IfcSpace,SPACE,hal A1-168,,-5913.808671306053,99292.51637243737,89450.0,hal A1-168,,,33.34877767202648,,557481.0,557483.0,,False,2438.4,,hal 6603,,,,33.34877797984162,557484.0,hal,,,,hal 6603,,13.676500029538419,,,557494.0,,557486.0,
2673,557506,27N0sK4HXDIv0cE6S3m19C,IfcSpace,SPACE,berging A1-170,,-5913.808671306053,99292.51637243737,89450.0,berging A1-170,,,4.122115199999273,,557608.0,557610.0,,False,2438.4,,berging 6605,,,,4.122115199999268,557611.0,berging,,,,berging 6605,,1.6904999999997017,,,557621.0,,557613.0,
2674,557633,27N0sK4HXDIv0cE6S3m19N,IfcSpace,SPACE,berging A1-168,,-5913.808671306053,99292.51637243737,89450.0,berging A1-168,,,8.169615772924093,,557793.0,557795.0,,False,2438.4,,berging 6608,,,,8.169615772924077,557796.0,berging,,,,berging 6608,,3.350400169342229,,,557806.0,,557798.0,
2675,557818,27N0sK4HXDIv0cE6S3m19O,IfcSpace,SPACE,berging A1-169,,-5913.808671306053,99292.51637243737,89450.0,berging A1-169,,,4.122115200021957,,557906.0,557908.0,,False,2438.4,,berging 6609,,,,4.122115200021964,557909.0,berging,,,,berging 6609,,1.6905000000090047,,,557919.0,,557911.0,
2676,557931,27N0sK4HXDIv0cE6S3m19T,IfcSpace,SPACE,berging A1-169,,-5913.808671306053,99292.51637243737,89450.0,berging A1-169,,,10.057729850081232,,558009.0,558011.0,,False,2438.4,,berging 6610,,,,10.057729850081193,558012.0,berging,,,,berging 6610,,4.124725168176358,,,558022.0,,558014.0,
2677,558034,27N0sK4HXDIv0cE6S3m19Z,IfcSpace,SPACE,toilet A1-170,,-5913.808671306053,99292.51637243737,89450.0,toilet A1-170,,,3.174613919999104,,558153.0,558155.0,,False,2438.4,,toilet 6611,,,,3.1746139199991026,558156.0,toilet,,,,toilet 6611,,1.3019249999996323,,,558166.0,,558158.0,
2678,558178,27N0sK4HXDIv0cE6S3m19a,IfcSpace,SPACE,toilet A1-171,,-5913.808671306053,99292.51637243737,89450.0,toilet A1-171,,,3.174613919998225,,558296.0,558298.0,,False,2438.4,,toilet 6612,,,,3.174613919998221,558299.0,toilet,,,,toilet 6612,,1.301924999999272,,,558309.0,,558301.0,
2679,558321,27N0sK4HXDIv0cE6S3m19f,IfcSpace,SPACE,toilet A1-168,,-5913.808671306053,99292.51637243737,89450.0,toilet A1-168,,,3.172785120000484,,558416.0,558418.0,,False,2438.4,,toilet 6613,,,,3.1727851200004835,558419.0,toilet,,,,toilet 6613,,1.3011750000001983,,,558429.0,,558421.0,
2680,558441,27N0sK4HXDIv0cE6S3m19g,IfcSpace,SPACE,toilet A1-169,,-5913.808671306053,99292.51637243737,89450.0,toilet A1-169,,,3.1746139199992505,,558561.0,558563.0,,False,2438.4,,toilet 6614,,,,3.174613919999261,558564.0,toilet,,,,toilet 6614,,1.3019249999996925,,,558574.0,,558566.0,
2681,558586,27N0sK4HXDIv0cE6S3m19m,IfcSpace,SPACE,badkamer A1-171,,-5913.808671306053,99292.51637243737,89450.0,badkamer A1-171,,,16.714957679349936,,558848.0,558850.0,,False,2438.4,,badkamer 6615,,,,16.71495767934994,558851.0,badkamer,,,,badkamer 6615,,6.8548874997334055,,,558861.0,,558853.0,
2682,558873,27N0sK4HXDIv0cE6S3m19r,IfcSpace,SPACE,badkamer A1-170,,-5913.808671306053,99292.51637243737,89450.0,badkamer A1-170,,,14.90325695927953,,559207.0,559209.0,,False,2438.4,,badkamer 6616,,,,14.90325695927954,559210.0,badkamer,,,,badkamer 6616,,6.111899999704531,,,559220.0,,559212.0,
2683,559232,27N0sK4HXDIv0cE6S3m19s,IfcSpace,SPACE,badkamer A1-169,,-5913.808671306053,99292.51637243737,89450.0,badkamer A1-169,,,14.903256959592499,,559535.0,559537.0,,False,2438.4,,badkamer 6617,,,,14.903256959592518,559538.0,badkamer,,,,badkamer 6617,,6.111899999832882,,,559548.0,,559540.0,
2684,559560,27N0sK4HXDIv0cE6S3m19x,IfcSpace,SPACE,badkamer A1-168,,-5913.808671306053,99292.51637243737,89450.0,badkamer A1-168,,,14.078467340732612,,559694.0,559696.0,,False,2438.4,,badkamer 6618,,,,14.078467340732548,559697.0,badkamer,,,,badkamer 6618,,5.773649664014358,,,559707.0,,559699.0,
2685,559719,27N0sK4HXDIv0cE6S3m1AA,IfcSpace,SPACE,slaapkamer A1-171,,-5913.808671306053,99292.51637243737,89450.0,slaapkamer A1-171,,,30.47660452785752,,560028.0,560030.0,,False,2438.4,,slaapkamer 6619,,,,30.47660452853844,560031.0,slaapkamer,,,,slaapkamer 6619,,12.498607499941569,,,560041.0,,560033.0,
2686,560053,27N0sK4HXDIv0cE6S3m1AF,IfcSpace,SPACE,slaapkamer A1-171,,-5913.808671306053,99292.51637243737,89450.0,slaapkamer A1-171,,,31.941010033159184,,560452.0,560454.0,,False,2438.4,,slaapkamer 6620,,,,31.9410100331303,560455.0,slaapkamer,,,,slaapkamer 6620,,13.099167500475385,,,560465.0,,560457.0,
2687,560478,27N0sK4HXDIv0cE6S3m1AG,IfcSpace,SPACE,slaapkamer A1-168,,-5913.808671306053,99292.51637243737,89450.0,slaapkamer A1-168,,,34.37938201269277,,560913.0,560915.0,,False,2438.4,,slaapkamer 6621,,,,34.37938201397558,560916.0,slaapkamer,,,,slaapkamer 6621,,14.099156009142375,,,560926.0,,560918.0,
2688,560938,27N0sK4HXDIv0cE6S3m1AL,IfcSpace,SPACE,slaapkamer A1-168,,-5913.808671306053,99292.51637243737,89450.0,slaapkamer A1-168,,,30.47661333823115,,561245.0,561247.0,,False,2438.4,,slaapkamer 6622,,,,30.476604528650316,561248.0,slaapkamer,,,,slaapkamer 6622,,12.498611113119729,,,561258.0,,561250.0,
2689,561270,27N0sK4HXDIv0cE6S3m1AM,IfcSpace,SPACE,slaapkamer A1-169,,-5913.808671306053,99292.51637243737,89450.0,slaapkamer A1-169,,,30.47660452980465,,561578.0,561580.0,,False,2438.4,,slaapkamer 6623,,,,30.476604528485176,561581.0,slaapkamer,,,,slaapkamer 6623,,12.498607500740095,,,561591.0,,561583.0,
2690,561604,27N0sK4HXDIv0cE6S3m1AR,IfcSpace,SPACE,slaapkamer A1-169,,-5913.808671306053,99292.51637243737,89450.0,slaapkamer A1-169,,,36.327752588863696,,561998.0,562000.0,,False,2438.4,,slaapkamer 6624,,,,36.327752592108006,562001.0,slaapkamer,,,,slaapkamer 6624,,14.898192498713787,,,562011.0,,562003.0,
2691,562023,27N0sK4HXDIv0cE6S3m1AS,IfcSpace,SPACE,slaapkamer A1-170,,-5913.808671306053,99292.51637243737,89450.0,slaapkamer A1-170,,,36.3277525942428,,562428.0,562430.0,,False,2438.4,,slaapkamer 6625,,,,36.32775259174608,562431.0,slaapkamer,,,,slaapkamer 6625,,14.898192500919786,,,562441.0,,562433.0,
2692,562454,27N0sK4HXDIv0cE6S3m1AX,IfcSpace,SPACE,slaapkamer A1-170,,-5913.808671306053,99292.51637243737,89450.0,slaapkamer A1-170,,,30.476604528701802,,562763.0,562765.0,,False,2438.4,,slaapkamer 6626,,,,30.47660452870214,562766.0,slaapkamer,,,,slaapkamer 6626,,12.498607500287813,,,562776.0,,562768.0,
2693,562788,27N0sK4HXDIv0cE6S3m1Aj,IfcSpace,SPACE,woonkamer A1-168,,-5913.808671306053,99292.51637243737,89450.0,woonkamer A1-168,,,73.20950966369816,,563124.0,563126.0,,False,2438.4,,woonkamer 6629,,,,73.20950966404065,563127.0,woonkamer,,,,woonkamer 6629,,30.02358499987621,,,563137.0,,563129.0,
