,ExpressId,GlobalId,Class,PredefinedType,Name,Level,x_coordinate,y_coordinate,z_coordinate,Type,Material,Pset_DoorCommon.Reference,Qto_WallBaseQuantities.Height,Pset_RailingCommon.Reference,Qto_CoveringBaseQuantities.GROND,Pset_OpeningElementCommon.id,Qto_CoveringBaseQuantities.Width,KAAN_ILS Summary.1.1 Revit Category,Pset_SiteCommon.Reference,Pset_BuildingElementProxyCommon.id,Pset_StairCommon.NumberOfRiser,KAAN_ILS Summary.3.4 IFC Entiteit | IFC Class,Qto_DoorBaseQuantities.Height,Qto_WallBaseQuantities.Length,Qto_WindowBaseQuantities.Width,Pset_BuildingCommon.IsLandmarked,Qto_BuildingElementProxyQuantities.NetSurfaceArea,Pset_ReinforcementBarPitchOfWall.Reference,Pset_SlabCommon.PitchAngle,Pset_SlabCommon.LoadBearing,Qto_CoveringBaseQuantities.Lijm,Qto_BuildingElementProxyQuantities.id,KAAN_Qtos.Rough Height,Pset_DoorCommon.FireRating,Pset_SanitaryTerminalTypeCommon.id,KAAN_ILS Summary.4.3 Dragend | Load Bearing,Qto_RailingBaseQuantities.Length,KAAN_Qtos.Thickness,Qto_WallBaseQuantities.22_gips_beplating_wand_610mm (4),Pset_SlabCommon.Reference,Qto_CoveringBaseQuantities.40_tegels_keramisch_300x300mm,Qto_WallBaseQuantities.GrossVolume,Qto_WindowBaseQuantities.id,Qto_SlabBaseQuantities.id,KAAN_ILS Summary.id,Pset_ReinforcementBarPitchOfWall.Description,Pset_ManufacturerTypeInformation.Manufacturer,Pset_RailingCommon.id,KAAN_ILS Summary.3.3 Bouwlaag | Level,KAAN_Qtos.ClearWidth,Pset_StairFlightCommon.Reference,Pset_EnvironmentalImpactIndicators.Reference,Pset_StairCommon.Reference,Pset_WallCommon.ExtendToStructure,Pset_ManufacturerTypeInformation.id,Pset_WallCommon.Reference,Pset_CoveringCommon.id,Pset_WindowCommon.id,Pset_WindowCommon.IsExternal,Qto_OpeningElementBaseQuantities.Volume,Qto_OpeningElementBaseQuantities.Width,Qto_BuildingElementProxyQuantities.NetVolume,KAAN_ILS Summary.3.6 NL-SfB code,KAAN_Qtos.Area,Qto_WindowBaseQuantities.Area,Pset_RoofCommon.id,Pset_BuildingCommon.Reference,KAAN_ILS Summary.4.4 Uitwendig | External,Qto_WallBaseQuantities.22_metalstud_profielen,Pset_DoorCommon.SelfClosing,Pset_WindowCommon.Reference,Qto_WallBaseQuantities.22_gips_beplating_wand_610mm (2),Pset_StairCommon.IsExternal,Pset_BuildingCommon.id,Pset_StairFlightCommon.id,Pset_SlabCommon.IsExternal,Qto_OpeningElementBaseQuantities.Area,KAAN_Qtos.Volume,Pset_TransportElementCommon.id,Pset_EnvironmentalImpactIndicators.id,Pset_ReinforcementBarPitchOfSlab.Reference,Pset_BuildingSystemCommon.Reference,KAAN_ILS Summary.3.6 NL-SfB Omschrijving | NL-SfB Description,Qto_DoorBaseQuantities.Width,Qto_WallBaseQuantities.00_gips_beplating_wand_610mm,Pset_BuildingStoreyCommon.AboveGround,Qto_CoveringBaseQuantities.00_baksteen [gevel plint + B2],Pset_TransportElementCommon.Reference,Qto_WallBaseQuantities.22_gips_beplating_wand_610mm,Pset_DoorCommon.id,Qto_CoveringBaseQuantities.20_isolatie_steenwol_130mm,KAAN_ILS Summary.1.3 Fase Gebouwd | Construction Phase,Qto_RailingBaseQuantities.id,Qto_OpeningElementBaseQuantities.id,Qto_OpeningElementBaseQuantities.Height,Pset_SlabCommon.id,KAAN_Qtos.Height,Qto_SlabBaseQuantities.NetVolume,Pset_CoveringCommon.ThermalTransmittance,Pset_BuildingCommon.NumberOfStoreys,Qto_CoveringBaseQuantities.GrossArea,Pset_RailingCommon.Height,Pset_WallCommon.id,Pset_CoveringCommon.Reference,Pset_StairFlightCommon.NumberOfTreads,Pset_BuildingElementProxyCommon.Reference,Qto_DoorBaseQuantities.Area,Pset_StairCommon.id,Qto_SlabBaseQuantities.GrossArea,Pset_SanitaryTerminalTypeCommon.Reference,KAAN_Qtos.Width,Qto_WallBaseQuantities.id,Pset_CoveringCommon.IsExternal,KAAN_ILS Summary.4.5 Brandveiligheid | Fire Rating,Pset_OpeningElementCommon.FireExit,KAAN_Qtos.Perimeter,Pset_BuildingSystemCommon.id,Pset_WallCommon.ThermalTransmittance,Pset_RoofCommon.IsExternal,Qto_OpeningElementBaseQuantities.Depth,Qto_WallBaseQuantities.22_gips_beplating_wand_610mm (3),Pset_StairCommon.NumberOfTreads,Qto_CoveringBaseQuantities.45.1 afbouwplaat,Qto_CoveringBaseQuantities.id,Pset_SiteCommon.id,Pset_WallCommon.FireRating,Pset_RailingCommon.IsExternal,Pset_StairFlightCommon.NumberOfRiser,Qto_WallBaseQuantities.20_isolatie_steenwol_150mm,Pset_BuildingStoreyCommon.Reference,Qto_WallBaseQuantities.NetSideArea,Pset_OpeningElementCommon.Reference,Qto_CoveringBaseQuantities.permavoid,Qto_WallBaseQuantities.Air,Qto_SlabBaseQuantities.Length,Qto_WallBaseQuantities.Width,Qto_WallBaseQuantities.NetVolume,Qto_WallBaseQuantities.00_gips (2),Pset_DoorCommon.IsExternal,KAAN_Qtos.id,Pset_WallCommon.LoadBearing,Pset_ReinforcementBarPitchOfWall.id,KAAN_ILS Summary.1.2 Naamgeving Element | Type Name,Qto_RoofBaseQuantities.id,Qto_SlabBaseQuantities.GrossVolume,Qto_SlabBaseQuantities.Perimeter,Pset_WallCommon.IsExternal,Pset_StairCommon.NosingLength,Pset_ReinforcementBarPitchOfSlab.id,Qto_WallBaseQuantities.00_isolatie_EPS,Qto_WallBaseQuantities.GrossFootprintArea,Qto_WallBaseQuantities.20_isolatie_steenwol_75mm,Qto_WallBaseQuantities.00_gips,Pset_BuildingStoreyCommon.id,Qto_CoveringBaseQuantities.GROND (2),KAAN_Qtos.Length,Pset_DoorCommon.FireExit,KAAN_Qtos.Rough Width,Pset_BuildingElementProxyCommon.IsExternal,KAAN_Qtos.ClearHeight,Qto_DoorBaseQuantities.id,Pset_StairFlightCommon.NosingLength,Qto_RoofBaseQuantities.ProjectedArea,Pset_RoofCommon.Reference,Qto_WindowBaseQuantities.Height,Qto_WallBaseQuantities.GrossSideArea
240,36745,1whr5Pa5HAdfI0LE0jhW2j,IfcWall,STANDARD,Basic Wall:22_WA_kalkzandsteen gen_100mm:32208184,-1 kelder,11026.191328693953,84452.51637243734,-3350.0,Basic Wall:22_WA_kalkzandsteen gen_100mm,00_kalkzandsteen [bouwkundig],,2800.0,,,,,,,,,,,499.999999999999,,,,22_WA_kalkzandsteen gen_100mm,,,,,,,,,,,,,,0.13999999999999976,,,36765.0,kalkzandsteen 100mm lijmblokken,,,,,,22_WA_kalkzandsteen gen_100mm,,False,,22_WA_kalkzandsteen gen_100mm,,,,,,,,1.3999999999999975,,,,,,,,,,,,,,0.13999999999999824,,36756.0,,,,,,,,,,,,,,,,,,,,,,,36760.0,,,,,,,,100.0,36754.0,,,,,,8.6,,,,,,,,0,,,,,1.3999999999999975,,,,,100.0,0.13999999999999824,,,36769.0,False,36758.0,,,,,False,,,,0.04999999999999936,,,,,449.9999999999995,,,,,,,,,,1.3999999999999975
241,36789,1whr5Pa5HAdfI0LE0jhW2i,IfcWall,STANDARD,Basic Wall:22_WA_kalkzandsteen gen_100mm:32208185,-1 kelder,11476.191328693953,84402.51637243734,-3350.0,Basic Wall:22_WA_kalkzandsteen gen_100mm,00_kalkzandsteen [bouwkundig],,2800.0,,,,,,,,,,,675.0000000001736,,,,22_WA_kalkzandsteen gen_100mm,,,,,,,,,,,,,,0.18900000000004863,,,36809.0,kalkzandsteen 100mm lijmblokken,,,,,,22_WA_kalkzandsteen gen_100mm,,False,,22_WA_kalkzandsteen gen_100mm,,,,,,,,1.890000000000486,,,,,,,,,,,,,,0.18900000000005068,,36800.0,,,,,,,,,,,,,,,,,,,,,,,36804.0,,,,,,,,100.0,36798.0,,,,,,8.6,,,,,,,,0,,,,,1.890000000000486,,,,,100.0,0.18900000000005068,,,36813.0,False,36802.0,,,,,False,,,,0.06750000000001663,,,,,675.0000000001736,,,,,,,,,,1.890000000000486
242,36833,1whr5Pa5HAdfI0LE0jhW2l,IfcWall,STANDARD,Basic Wall:22_WA_kalkzandsteen gen_100mm:32208186,-1 kelder,11426.191328693953,83777.51637243734,-3350.0,Basic Wall:22_WA_kalkzandsteen gen_100mm,00_kalkzandsteen [bouwkundig],,2800.0,,,,,,,,,,,399.99999999999625,,,,22_WA_kalkzandsteen gen_100mm,,,,,,,,,,,,,,0.11199999999999882,,,36853.0,kalkzandsteen 100mm lijmblokken,,,,,,22_WA_kalkzandsteen gen_100mm,,False,,22_WA_kalkzandsteen gen_100mm,,,,,,,,1.1199999999999881,,,,,,,,,,,,,,0.11200000000000002,,36844.0,,,,,,,,,,,,,,,,,,,,,,,36848.0,,,,,,,,100.0,36842.0,,,,,,8.6,,,,,,,,0,,,,,1.1199999999999881,,,,,100.0,0.11200000000000002,,,36857.0,False,36846.0,,,,,False,,,,0.03999999999999914,,,,,449.9999999999973,,,,,,,,,,1.1199999999999881
243,36882,03REjtm2LDBRGT$OINyieg,IfcBuildingElementProxy,NOTDEFINED,NLRS_32.99_GM_UN_door swing clash object_GEN:clash object 90 graden:32606079,-1 kelder,8626.191328693953,70489.01637243641,-3350.0,NLRS_32.99_GM_UN_door swing clash object_GEN:clash object 90 graden,Default Clash Object,,,,,,,,,36883.0,,,,,,,8.09853751360727,,,,,36898.0,,,,,,,,,,,,,36889.0,,,,,,,clash object 90 graden,,,,,,,,,,1.2867497479047454,,,,,,,,,,,,,,,,1.2867497479047452,,36884.0,,,,,,,,,,,,,,,,,,,,,,,,,,clash object 90 graden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36891.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
244,36922,03REjtm2LDBRGT$OINyihL,IfcBuildingElementProxy,NOTDEFINED,NLRS_32.99_GM_UN_door swing clash object_GEN:clash object 90 graden:32606080,-1 kelder,8626.191328693953,68816.01637243641,-3350.0,NLRS_32.99_GM_UN_door swing clash object_GEN:clash object 90 graden,Default Clash Object,,,,,,,,,36923.0,,,,,,,8.09853751360727,,,,,36938.0,,,,,,,,,,,,,36929.0,,,,,,,clash object 90 graden,,,,,,,,,,1.2867497479047454,,,,,,,,,,,,,,,,1.2867497479047452,,36924.0,,,,,,,,,,,,,,,,,,,,,,,,,,clash object 90 graden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36931.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
245,37673,27aC62BRj9rBN1QCLr00CC,IfcWindow,WINDOW,32_WIN_rooster 1300x2000:32_WIN_rooster 1300x2000:32707687,-1 kelder,79761.19132869395,97557.51637243734,-3250.0,32_WIN_rooster 1300x2000:32_WIN_rooster 1300x2000,<Unnamed>,,,,,,,,,,,,,,2000.0000000000002,,,,,,,,,,,,,,,,,,37692.0,,37681.0,,,,,1980.0,,32_WIN_rooster 1300x2000,,,,,,37676.0,True,,,,,6.1938500000000065,2.6000000000000005,,,,,,32_WIN_rooster 1300x2000,,,,,,,0.027965500000003772,,37675.0,,,,,,,,,,,,,,,,,1300.0,,,,,,,,,,,,,,2000.0000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37684.0,,,,,,,,,,,,,,,,,,,,1280.0,,,,,1300.0,
246,37734,3KhCMcW0r5LA39IXVSn_8Z,IfcWall,STANDARD,Basic Wall:22_WA_kalkzandsteen gen_150mm:32709414,-1 kelder,20126.191328693953,75402.51637243734,-3350.0,Basic Wall:22_WA_kalkzandsteen gen_150mm,00_kalkzandsteen [bouwkundig],,2799.999999999997,,,,,,,,,,,1900.000000010713,,,,22_WA_kalkzandsteen gen_150mm,,,,,,,,,,,,,,0.44055000000450223,,,37774.0,kalkzandsteen 150mm,,,,,,22_WA_kalkzandsteen gen_150mm,,False,,22_WA_kalkzandsteen gen_150mm,,,,,,,,2.937000000030016,,,,,,,,,,,,,,0.44055000000450384,,37764.0,,,,,,,,,,,,,,,,,,,,,,,37768.0,,,,,,,,150.0,37762.0,,,,,,5.7333333333333325,,,,,,,,30,,,,,2.937000000030016,,,,,150.0,0.44055000000450384,,,37778.0,False,37766.0,,,,,False,,,,0.28500000000160797,,,,,1975.0000000107132,,,,,,,,,,2.937000000030015
247,37747,2CrmucTXpfmQLl4JVkX5kp,IfcOpeningElement,OPENING,Basic Wall:22_WA_kalkzandsteen gen_150mm:32709414,,20126.191328693953,75402.51637243734,-3350.0,,,,,,,37780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37785.0,,,,,,,Door_1018x2392_B30_glas_thermisch,,,,,,,,,999.999999999998,,,1.0304209999999971,,,,,,,,,,,,,,0.02920578399999988,,37779.0,,,,,,,,,,,,,,37751.0,2472.9999999999814,,,,,,,,,,,,,,,,,,,,True,,,,,3048.0,,,,,,,,,,,,Door_1018x2392_B30_glas_thermisch,,,,,,,,37788.0,,,,,,,,,,,,,,,,,,,,,,,,,,
248,37823,3KhCMcW0r5LA39IXVSn_B7,IfcWall,STANDARD,Basic Wall:22_WA_kalkzandsteen gen_150mm:32709570,-1 kelder,23126.191328693953,75402.51637243734,-3350.0,Basic Wall:22_WA_kalkzandsteen gen_150mm,00_kalkzandsteen [bouwkundig],,2799.999999999997,,,,,,,,,,,3000.000000000025,,,,22_WA_kalkzandsteen gen_150mm,,,,,,,,,,,,,,1.2600000000000087,,,37863.0,kalkzandsteen 150mm,,,,,,22_WA_kalkzandsteen gen_150mm,,False,,22_WA_kalkzandsteen gen_150mm,,,,,,,,8.400000000000057,,,,,,,,,,,,,,1.2600000000000133,,37853.0,,,,,,,,,,,,,,,,,,,,,,,37857.0,,,,,,,,150.0,37851.0,,,,,,5.7333333333333325,,,,,,,,60,,,,,8.400000000000057,,,,,150.0,1.2600000000000133,,,37867.0,False,37855.0,,,,,False,,,,0.45000000000000523,,,,,3000.000000000024,,,,,,,,,,8.400000000000057
249,37836,0P9Sd6flQ9AaEaOqikU$Gl,IfcOpeningElement,OPENING,Basic Wall:22_WA_kalkzandsteen gen_150mm:32709570,,23126.191328693953,75402.51637243734,-3350.0,,,,,,,37869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37874.0,,,,,,,Door_1018x2392_B30_glas_thermisch,,,,,,,,,999.999999999998,,,1.0304209999999971,,,,,,,,,,,,,,0.02920578399999988,,37868.0,,,,,,,,,,,,,,37840.0,2472.9999999999814,,,,,,,,,,,,,,,,,,,,True,,,,,3048.0,,,,,,,,,,,,Door_1018x2392_B30_glas_thermisch,,,,,,,,37877.0,,,,,,,,,,,,,,,,,,,,,,,,,,
250,37901,3KfoUKzEvCyg2e7nf5F0R7,IfcWall,STANDARD,Basic Wall:22_WA_kalkzandsteen gen_150mm:32709871,-1 kelder,69261.19132869395,76572.51598512763,-3350.0,Basic Wall:22_WA_kalkzandsteen gen_150mm,00_kalkzandsteen [bouwkundig],,2800.000000000332,,,,,,,,,,,4635.000387308851,,,,22_WA_kalkzandsteen gen_150mm,,,,,,,,,,,,,,1.9467001626699483,,,37921.0,kalkzandsteen 150mm,,,,,,22_WA_kalkzandsteen gen_150mm,,False,,22_WA_kalkzandsteen gen_150mm,,,,,,,,12.978001084466323,,,,,,,,,,,,,,1.9467001626699556,,37912.0,,,,,,,,,,,,,,,,,,,,,,,37916.0,,,,,,,,150.0,37910.0,,,,,,5.7333333333333325,,,,,,,,0,,,,,12.978001084466323,,,,,150.0,1.9467001626699556,,,37925.0,False,37914.0,,,,,False,,,,0.6952500580963302,,,,,4635.000387308851,,,,,,,,,,12.978001084466323
251,37958,3KfoUKzEvCyg2e7nf5F0TV,IfcWall,STANDARD,Basic Wall:22_WA_kalkzandsteen gen_150mm:32710007,-1 kelder,35976.19132869395,57427.51637243734,-3350.0,Basic Wall:22_WA_kalkzandsteen gen_150mm,00_kalkzandsteen [bouwkundig],,2614.999999999999,,,,,,,,,,,5075.0000000000155,,,,22_WA_kalkzandsteen gen_150mm,,,,,,,,,,,,,,1.979418750000081,,,37994.0,kalkzandsteen 150mm,,,,,,22_WA_kalkzandsteen gen_150mm,,False,,22_WA_kalkzandsteen gen_150mm,,,,,,,,13.196125000000542,,,,,,,,,,,,,,1.9794187500000884,,37985.0,,,,,,,,,,,,,,,,,,,,,,,37989.0,,,,,,,,150.0,37983.0,,,,,,5.7333333333333325,,,,,,,,0,,,,,13.196125000000542,,,,,150.0,1.9794187500000884,,,37998.0,False,37987.0,,,,,False,,,,0.7612500000000051,,,,,5000.0000000000155,,,,,,,,,,13.196125000000542
252,37969,3TozZ46F3OTPPS4mlUrCnc,IfcOpeningElement,OPENING,Basic Wall:22_WA_kalkzandsteen gen_150mm:8731,,35976.19132869395,57427.51637243734,-3350.0,,,,,,,38000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38002.0,,,,,,,22_WA_kalkzandsteen gen_150mm,,,,,,,,,49.99999999966621,,,,,,,,,,,,,,,,,,,37999.0,,,,,,,,,,,,,,37972.0,1424.9999999999663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22_WA_kalkzandsteen gen_150mm,,,,,,,,38004.0,,,,,,,,,,,,,,,,1424.9999999999663,,,,,,,,,,
253,38028,3KfoUKzEvCyg2e7nf5F0UM,IfcWall,STANDARD,Basic Wall:22_WA_kalkzandsteen gen_150mm:32710078,-1 kelder,35976.19132869395,52927.51637243734,-3350.0,Basic Wall:22_WA_kalkzandsteen gen_150mm,00_kalkzandsteen [bouwkundig],,2614.999999999999,,,,,,,,,,,4499.999999999991,,,,22_WA_kalkzandsteen gen_150mm,,,,,,,,,,,,,,1.7651249999999954,,,38049.0,kalkzandsteen 150mm,,,,,,22_WA_kalkzandsteen gen_150mm,,False,,22_WA_kalkzandsteen gen_150mm,,,,,,,,11.76749999999997,,,,,,,,,,,,,,1.7651250000000016,,38039.0,,,,,,,,,,,,,,,,,,,,,,,38043.0,,,,,,,,150.0,38037.0,,,,,,5.7333333333333325,,,,,,,,60,,,,,11.76749999999997,,,,,150.0,1.7651250000000016,,,38053.0,False,38041.0,,,,,False,,,,0.6750000000000009,,,,,4499.999999999985,,,,,,,,,,11.76749999999997
254,40280,0seQbnPSz9jvAkSkXags7v,IfcStair,NOTDEFINED,24_STR_K trap 16 treden 220x178.1mm:24_STR_K trap 16 treden 220x178.1mm:32723816,-2 kelder,16746.191328693953,83642.51637243734,-6201.595272235916,24_STR_K trap 16 treden 220x178.1mm:24_STR_K trap 16 treden 220x178.1mm,24_beton_prefab [constructief],,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40290.0,,,,,,24_STR_K trap 16 treden 220x178.1mm,24_STR_K trap 16 treden 220x178.1mm,24_STR_K trap 16 treden 220x178.1mm,,,,,,,,,,,8.189077676158012,,,,,,,,,False,,40285.0,,,0.8631717242395259,,40283.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,40284.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,40293.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
255,40314,2d4MsUO4z5hu9lTG5hdkjI,IfcCovering,CEILING,Compound Ceiling:45_CEI_isolatie plafond_150mm:32724942,-2 kelder,-5913.8086713060475,99292.51637243734,-6200.0,Compound Ceiling:45_CEI_isolatie plafond_150mm,Compound Ceiling:45_CEI_isolatie plafond_150mm,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,40358.0,,,,,,,45_CEI_isolatie plafond_150mm,,,,,40352.0,,,,,,,19.800000000006087,,,,,,,,,,,,,,2.9700000000009124,,40353.0,,,,,,,,,,,"{'id': 11640, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 140.0}}",,,,,,,,0.24285714285714283,,9.900000000000214,,,45_CEI_isolatie plafond_150mm,,,,,,,,,False,,,30600,,,,,,,,40369.0,,,,,,,,,,,,,,,,40362.0,,,,,,,,,,,,,,,,,,,,,,,,,,
256,40374,2d4MsUO4z5hu9lTG5hdkZw,IfcCovering,CEILING,Compound Ceiling:45_CEI_isolatie plafond_150mm:32724957,-2 kelder,-5913.8086713060475,99292.51637243734,-6200.0,Compound Ceiling:45_CEI_isolatie plafond_150mm,Compound Ceiling:45_CEI_isolatie plafond_150mm,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,40400.0,,,,,,,45_CEI_isolatie plafond_150mm,,,,,40394.0,,,,,,,11.569152443597385,,,,,,,,,,,,,,1.7353728665396078,,40395.0,,,,,,,,,,,"{'id': 11640, 'type': 'IfcPhysicalComplexQuantity', 'Discrimination': 'Layer', 'properties': {'Width': 140.0}}",,,,,,,,0.24285714285714283,,11.569152443597384,,,45_CEI_isolatie plafond_150mm,,,,,,,,,False,,,16650,,,,,,,,40410.0,,,,,,,,,,,,,,,,40404.0,,,,,,,,,,,,,,,,,,,,,,,,,,
257,42633,1rnluGq15F2hkwV6MTud8a,IfcStair,NOTDEFINED,24_STR_K trap 16 treden 220x178.1mm:24_STR_K trap 16 treden 220x178.1mm:32725331,-2 kelder,40030.360056913116,55997.51637243734,-6201.595272235917,24_STR_K trap 16 treden 220x178.1mm:24_STR_K trap 16 treden 220x178.1mm,24_beton_prefab [constructief],,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,42641.0,,,,,,24_STR_K trap 16 treden 220x178.1mm,24_STR_K trap 16 treden 220x178.1mm,24_STR_K trap 16 treden 220x178.1mm,,,,,,,,,,,8.189077676158012,,,,,,,,,False,,42636.0,,,0.8631717242395259,,42634.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,42635.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,42644.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
258,42661,3fUD0ZUlD7$B1U3pliodlP,IfcCovering,CEILING,Compound Ceiling:45_CEI_rockfon Krios_20mm:32894973,-1 kelder,-5913.8086713060475,99292.51637243734,-3350.0,Compound Ceiling:45_CEI_rockfon Krios_20mm,20_isolatie_steenwol_130mm,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,42668.0,,,,,,,45_CEI_rockfon Krios_20mm,,,,,42662.0,,,,,,,8.10825000000474,,,,,,,,,,,,,,0.16216500000009518,,42663.0,,,,,,,,,,,,,,,,,,,1.7,,8.10825000000474,,,45_CEI_rockfon Krios_20mm,,,,,,,,,False,,,13900,,,,,,,,42678.0,,,,,,,,,,,,,,,,42672.0,,,,,,,,,,,,,,,,,,,,,,,,,,
259,45174,0vaj9UlhHAn9Y_zCIBPADU,IfcStair,NOTDEFINED,24_STR_K trap -1 18 treden_220x186.1mm_A1:24_STR_K trap -1 18 treden_220x186.1mm_A1:33098367,-1 kelder,15396.191328693953,83022.516487697,-3420.0,24_STR_K trap -1 18 treden_220x186.1mm_A1:24_STR_K trap -1 18 treden_220x186.1mm_A1,24_beton_prefab [constructief],,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,45184.0,,,,,,24_STR_K trap -1 18 treden_220x186.1mm_A1,24_STR_K trap -1 18 treden_220x186.1mm_A1,24_STR_K trap -1 18 treden_220x186.1mm_A1,,,,,,,,,,,9.449911188582531,,,,,,,,,False,,45179.0,,,1.0048523991089644,,45177.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,45178.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,45187.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
260,47697,2cc7P7vTf78A2jcP0_q92d,IfcStair,NOTDEFINED,24_STR_K trap -1 18 treden_220x186.1mm_A1:24_STR_K trap -1 18 treden_220x186.1mm_A1:33111546,-1 kelder,39410.36005691312,54647.51637243734,-3420.0,24_STR_K trap -1 18 treden_220x186.1mm_A1:24_STR_K trap -1 18 treden_220x186.1mm_A1,24_beton_prefab [constructief],,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,47705.0,,,,,,24_STR_K trap -1 18 treden_220x186.1mm_A1,24_STR_K trap -1 18 treden_220x186.1mm_A1,24_STR_K trap -1 18 treden_220x186.1mm_A1,,,,,,,,,,,9.449911188582531,,,,,,,,,False,,47700.0,,,1.0048523991089644,,47698.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,47699.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,47708.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
261,47749,2cc7P7vTf78A2jcP0_q8mD,IfcStair,NOTDEFINED,24_STR_K bordes shifted:980mm_250mm:33111557,-1 kelder,43321.19132869395,54647.51637243734,-3600.0,24_STR_K bordes shifted:980mm_250mm,24_beton_prefab [constructief],,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,47759.0,,,,,,980mm_250mm,980mm_250mm,980mm_250mm,,,,,,,,,,,3.9519300000002855,,,,,,,,,False,,47754.0,,,0.705733700000063,,47752.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,47753.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,47762.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
262,50000,28wNM8hfzFSPEd6UXHXrRP,IfcStair,NOTDEFINED,24_STR_K trap 16 treden 220x178.1mm:24_STR_K trap 16 treden 220x178.1mm:33117089,-2 kelder,76806.16741718928,76042.34764421609,-6201.595272235916,24_STR_K trap 16 treden 220x178.1mm:24_STR_K trap 16 treden 220x178.1mm,24_beton_prefab [constructief],,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,50008.0,,,,,,24_STR_K trap 16 treden 220x178.1mm,24_STR_K trap 16 treden 220x178.1mm,24_STR_K trap 16 treden 220x178.1mm,,,,,,,,,,,8.189077676158012,,,,,,,,,False,,50003.0,,,0.8631717242395259,,50001.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,50002.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,50011.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
263,52511,28wNM8hfzFSPEd6UXHXr4O,IfcStair,NOTDEFINED,24_STR_K trap -1 18 treden_220x186.1mm_A1:24_STR_K trap -1 18 treden_220x186.1mm_A1:33117280,-1 kelder,76806.16741718928,76037.34764421608,-3420.0,24_STR_K trap -1 18 treden_220x186.1mm_A1:24_STR_K trap -1 18 treden_220x186.1mm_A1,24_beton_prefab [constructief],,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,52519.0,,,,,,24_STR_K trap -1 18 treden_220x186.1mm_A1,24_STR_K trap -1 18 treden_220x186.1mm_A1,24_STR_K trap -1 18 treden_220x186.1mm_A1,,,,,,,,,,,9.449911188582531,,,,,,,,,False,,52514.0,,,1.0048523991089644,,52512.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,52513.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,52522.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,
