type,name,geometry
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:9984989:1,"MULTIPOLYGON (((29.674855 34.605, 29.744855 34.605, 29.744855 33.675, 29.674855 33.675, 29.674855 34.605)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x730_R_meterkast:15374342:1,"MULTIPOLYGON (((68.980006 30.62, 68.980006 30.55, 68.170006 30.55, 68.170006 30.62, 68.980006 30.62)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:9984177:1,"MULTIPOLYGON (((70.179855 34.6053, 70.249855 34.6053, 70.249855 33.6753, 70.179855 33.6753, 70.179855 34.6053)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:9984975:1,"MULTIPOLYGON (((29.674855 33.08, 29.744855 33.08, 29.744855 32.15, 29.674855 32.15, 29.674855 33.08)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:9983372:1,"MULTIPOLYGON (((59.970157 10.145, 59.900157 10.145, 59.900157 11.075, 59.970157 11.075, 59.970157 10.145)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:9984163:1,"MULTIPOLYGON (((70.179855 33.08, 70.249855 33.08, 70.249855 32.15, 70.179855 32.15, 70.179855 33.08)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:9984162:1,"MULTIPOLYGON (((70.179855 32.04, 70.249855 32.04, 70.249855 31.11, 70.179855 31.11, 70.179855 32.04)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:9983358:1,"MULTIPOLYGON (((59.970157 11.67, 59.900157 11.67, 59.900157 12.6, 59.970157 12.6, 59.970157 11.67)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:9983357:1,"MULTIPOLYGON (((59.970157 12.71, 59.900157 12.71, 59.900157 13.64, 59.970157 13.64, 59.970157 12.71)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x730_R_meterkast:15376597:1,"MULTIPOLYGON (((61.170007 14.13, 61.170007 14.2, 61.980007 14.2, 61.980007 14.13, 61.170007 14.13)))"
