type,name,geometry
IfcSpace,schacht HWA / SPR,"MULTIPOLYGON (((20.626191 82.402516, 20.626191 80.342516, 20.201191 80.342516, 20.201191 81.722516, 20.326191 81.722516, 20.326191 82.402516, 20.626191 82.402516)))"
IfcSpace,hal,"MULTIPOLYGON (((18.226191 81.842516, 20.126191 81.842516, 20.126191 81.722516, 20.126191 80.342516, 19.431191 80.342516, 18.376191 80.342516, 17.776191 80.342516, 16.721191 80.342516, 16.576191 80.342516, 16.576191 81.722516, 17.926191 81.722516, 18.226191 81.722516, 18.226191 81.842516)))"
IfcSpace,schacht W,"MULTIPOLYGON (((16.036191 79.340526, 16.036191 79.282516, 15.779596 79.282516, 14.746191 79.282516, 14.746191 80.042516, 16.036191 80.042516, 16.036191 79.340526)))"
IfcSpace,schacht W,"MULTIPOLYGON (((23.846191 85.455016, 23.126191 85.455016, 23.126191 86.625016, 23.846191 86.625016, 23.846191 85.455016)))"
IfcSpace,schacht W,"MULTIPOLYGON (((23.126191 85.250016, 23.846191 85.250016, 23.846191 84.080016, 23.237787 84.080016, 23.126191 84.080016, 23.126191 84.302516, 23.126191 84.502516, 23.126191 85.250016)))"
IfcSpace,hal,"MULTIPOLYGON (((20.126191 88.862516, 18.226191 88.862516, 18.226191 88.982516, 17.926191 88.982516, 16.576191 88.982516, 16.576191 90.362516, 16.721191 90.362516, 17.776191 90.362516, 18.376191 90.362516, 19.431191 90.362516, 20.126191 90.362516, 20.126191 88.862516)))"
IfcSpace,lift 2,"MULTIPOLYGON (((20.326191 84.882516, 20.326191 85.707516, 20.326191 86.202516, 22.876191 86.202516, 22.876191 84.502516, 20.326191 84.502516, 20.326191 84.807516, 20.326191 84.882516)))"
IfcSpace,lift 1,"MULTIPOLYGON (((20.326191 82.982516, 20.326191 83.807516, 20.326191 84.302516, 22.876191 84.302516, 22.876191 82.602516, 20.326191 82.602516, 20.326191 82.907516, 20.326191 82.982516)))"
IfcSpace,lifthal,"MULTIPOLYGON (((18.226191 88.762516, 20.126191 88.762516, 20.126191 86.402516, 20.126191 85.707516, 20.126191 84.882516, 20.126191 84.807516, 20.126191 84.502516, 20.126191 84.302516, 20.126191 83.807516, 20.126191 82.982516, 20.126191 82.907516, 20.126191 82.602516, 20.126191 82.402516, 20.126191 81.942516, 18.226191 81.942516, 18.226191 82.172516, 18.226191 82.222516, 18.226191 83.182516, 18.226191 83.227516, 18.226191 87.107516, 18.226191 87.152516, 18.226191 88.122007, 18.226191 88.162516, 18.226191 88.762516)))"
IfcSpace,schacht W,"MULTIPOLYGON (((15.126191 85.455016, 14.406191 85.455016, 14.406191 86.625016, 15.126191 86.625016, 15.126191 85.455016)))"
IfcSpace,schacht W,"MULTIPOLYGON (((14.406191 85.250016, 15.126191 85.250016, 15.126191 84.080016, 14.406191 84.080016, 14.406191 85.250016)))"
IfcSpace,schacht E,"MULTIPOLYGON (((17.923182 88.337516, 15.376191 88.337516, 15.376191 88.732516, 17.926191 88.732516, 17.926191 88.337516, 17.923182 88.337516)))"
IfcSpace,trappenhuis,"MULTIPOLYGON (((15.376191 88.212516, 17.926191 88.212516, 17.926191 87.152516, 17.926191 87.107516, 17.926191 85.352516, 16.726191 85.352516, 16.726191 86.912516, 16.576191 86.912516, 16.576191 85.352516, 15.376191 85.352516, 15.376191 88.212516)))"
IfcSpace,trappenhuis,"MULTIPOLYGON (((17.926191 82.222516, 17.926191 82.172516, 17.926191 81.972516, 15.376191 81.972516, 15.376191 85.352516, 16.576191 85.352516, 16.576191 83.510516, 16.576191 83.272516, 16.726191 83.272516, 16.726191 83.510516, 16.726191 85.352516, 17.926191 85.352516, 17.926191 83.227516, 17.926191 83.182516, 17.926191 82.222516)))"
IfcSpace,schacht W,"MULTIPOLYGON (((20.116191 91.364507, 20.116191 91.422516, 20.377787 91.422516, 21.406191 91.422516, 21.406191 90.662516, 20.116191 90.662516, 20.116191 91.364507)))"
IfcSpace,schacht W,"MULTIPOLYGON (((16.036191 91.422516, 16.036191 91.364507, 16.036191 90.662516, 14.746191 90.662516, 14.746191 91.422516, 15.779596 91.422516, 16.036191 91.422516)))"
