type,name,geometry
IfcSpace,slaapkamer A2-71,"MULTIPOLYGON (((34.418691 44.791416, 34.418691 45.015016, 34.101191 45.015016, 34.101191 49.242516, 35.531191 49.242516, 35.531191 48.612501, 35.791701 48.612501, 36.641191 48.612501, 37.301191 48.612501, 37.301191 45.015016, 36.763691 45.015016, 36.763691 44.791416, 34.418691 44.791416)))"
IfcSpace,badkamer A2-71,"MULTIPOLYGON (((36.641191 48.712501, 35.646191 48.712501, 35.646191 49.877516, 36.371191 49.877516, 36.371191 49.482501, 36.386191 49.482501, 36.386191 49.875921, 36.386191 49.877516, 36.386191 50.367501, 37.286191 50.367501, 37.286191 48.727501, 36.641191 48.727501, 36.641191 48.712501)))"
IfcSpace,badkamer A2-73,"MULTIPOLYGON (((47.433691 55.672516, 47.448691 55.672516, 47.448691 56.222516, 48.658691 56.222516, 48.658691 55.692516, 48.948691 55.692516, 48.948691 54.671016, 48.063691 54.671016, 48.063691 54.656016, 48.948691 54.656016, 48.948691 53.795016, 47.448691 53.795016, 47.448691 54.702516, 47.433691 54.702516, 47.433691 55.672516)))"
IfcSpace,berging A2-73,"MULTIPOLYGON (((41.178691 58.627516, 43.428691 58.627516, 43.428691 57.427516, 41.178691 57.427516, 41.178691 58.627516)))"
IfcSpace,berging A2-72,"MULTIPOLYGON (((40.973691 58.627516, 40.973691 57.427516, 38.723691 57.427516, 38.723691 58.627516, 40.973691 58.627516)))"
IfcSpace,toilet A2-74,"MULTIPOLYGON (((47.391191 50.267516, 47.391191 51.257516, 48.778691 51.257516, 48.778691 50.267516, 47.391191 50.267516)))"
IfcSpace,toilet A2-73,"MULTIPOLYGON (((47.391191 56.352516, 47.391191 57.342516, 48.706191 57.342516, 48.706191 56.352516, 47.391191 56.352516)))"
IfcSpace,toilet A2-70,"MULTIPOLYGON (((39.071191 49.562501, 39.071191 50.552501, 40.286191 50.552501, 40.286191 49.562501, 39.071191 49.562501)))"
IfcSpace,toilet A2-71,"MULTIPOLYGON (((35.111191 50.242516, 35.111191 50.227516, 35.316191 50.227516, 35.316191 49.327516, 34.116191 49.327516, 34.116191 50.242516, 35.111191 50.242516)))"
IfcSpace,toilet A2-72,"MULTIPOLYGON (((34.726191 57.622516, 34.726191 56.632516, 33.511191 56.632516, 33.511191 57.622516, 34.726191 57.622516)))"
IfcSpace,berging A2-74,"MULTIPOLYGON (((45.511191 50.847516, 45.551191 50.847516, 45.552787 50.847516, 45.671191 50.847516, 45.671191 49.927516, 46.131191 49.927516, 46.131191 49.600016, 46.131191 48.377516, 44.851191 48.377516, 44.851191 49.927516, 44.851191 50.177516, 44.851191 50.847516, 45.511191 50.847516)))"
IfcSpace,berging A2-71,"MULTIPOLYGON (((33.224596 53.575016, 33.406191 53.575016, 33.406191 52.735016, 33.826191 52.735016, 33.826191 51.942516, 33.586191 51.942516, 33.586191 51.482516, 32.121191 51.482516, 32.121191 53.575016, 33.224596 53.575016)))"
IfcSpace,berging A2-70,"MULTIPOLYGON (((39.071191 51.672501, 39.071191 52.027501, 40.013422 52.027501, 40.288961 52.027501, 40.801191 52.027501, 40.801191 50.637501, 40.536191 50.637501, 39.071191 50.637501, 39.071191 51.672501)))"
IfcSpace,badkamer A2-72,"MULTIPOLYGON (((34.696191 54.592516, 34.681191 54.592516, 34.681191 53.795016, 33.341191 53.795016, 33.341191 54.695016, 33.341191 55.587516, 33.781191 55.587516, 33.781191 56.502516, 34.681191 56.502516, 34.681191 55.592516, 34.696191 55.592516, 34.696191 54.592516)))"
IfcSpace,hal A2-73,"MULTIPOLYGON (((47.873691 57.427516, 47.321191 57.427516, 47.321191 57.197007, 47.321191 56.498026, 47.321191 56.287516, 47.321191 54.582516, 46.071191 54.582516, 46.071191 55.439747, 46.071191 55.715286, 46.071191 56.472516, 46.201191 56.472516, 46.201191 57.427516, 45.706191 57.427516, 44.851191 57.427516, 43.498691 57.427516, 43.498691 58.627516, 44.601191 58.627516, 44.851191 58.627516, 47.873691 58.627516, 47.873691 57.427516)))"
IfcSpace,hal A2-74,"MULTIPOLYGON (((47.321191 52.772516, 47.321191 51.322516, 47.321191 51.112007, 47.321191 50.413026, 47.321191 50.217516, 47.321191 49.635016, 46.201191 49.635016, 46.201191 49.962516, 46.201191 50.882516, 46.071191 50.882516, 46.071191 51.639747, 46.071191 51.915286, 46.071191 52.772516, 47.321191 52.772516)))"
IfcSpace,hal A2-71,"MULTIPOLYGON (((34.576191 52.772516, 34.852787 52.772516, 35.926191 52.772516, 35.926191 50.312516, 35.566191 50.312516, 35.111191 50.312516, 34.261701 50.312516, 34.113691 50.312516, 34.066191 50.312516, 33.843691 50.312516, 32.121191 50.312516, 32.121191 51.412516, 33.621191 51.412516, 34.576191 51.412516, 34.576191 51.870921, 34.576191 51.872516, 34.576191 51.912516, 34.576191 52.772516)))"
IfcSpace,hal A2-72,"MULTIPOLYGON (((36.081191 54.582516, 34.796191 54.582516, 34.796191 54.592516, 34.796191 55.592516, 34.796191 56.567516, 34.796191 56.778026, 34.796191 57.477007, 34.796191 57.672516, 34.796191 58.817516, 37.301191 58.817516, 37.301191 58.627516, 37.551191 58.627516, 38.653691 58.627516, 38.653691 57.427516, 37.301191 57.427516, 36.446191 57.427516, 35.951191 57.427516, 35.951191 56.472516, 36.081191 56.472516, 36.081191 55.715286, 36.081191 55.439747, 36.081191 54.582516)))"
